Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time
ChEMBL,View-Unionable,assays_both_0_70_ec_ev,facebook/bart-base,0.4571428571428571,0.4210526315789473,0.5,400.6302959918976
ChEMBL,View-Unionable,assays_both_0_70_ec_ev,gpt,0.6857142857142857,0.631578947368421,0.75,79.15440320968628
ChEMBL,View-Unionable,assays_both_0_70_ec_ev,roberta-base,0.5714285714285714,0.5263157894736842,0.625,212.0303816795349
ChEMBL,View-Unionable,assays_both_0_30_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,48.19580698013306
ChEMBL,View-Unionable,assays_both_0_30_ac4_av,albert-base-v2,0.3,0.2142857142857142,0.5,51.46351504325867
ChEMBL,View-Unionable,assays_both_0_30_ac4_av,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,229.9805629253388
ChEMBL,View-Unionable,assays_both_0_30_ac4_av,gpt,0.4,0.2857142857142857,0.6666666666666666,41.2775468826294
ChEMBL,View-Unionable,assays_both_0_30_ac4_av,roberta-base,0.3,0.2142857142857142,0.5,111.58632206916808
ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,albert-base-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,99.16671180725098
ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,facebook/bart-base,0.5,0.4117647058823529,0.6363636363636364,361.5496490001679
ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,gpt,0.5,0.4117647058823529,0.6363636363636364,58.1520791053772
ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,roberta-base,0.5,0.4117647058823529,0.6363636363636364,188.9921019077301
ChEMBL,View-Unionable,assays_both_0_30_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,57.244954109191895
ChEMBL,View-Unionable,assays_both_0_30_ec_av,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,52.10816717147827
ChEMBL,View-Unionable,assays_both_0_30_ec_av,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,199.98662304878235
ChEMBL,View-Unionable,assays_both_0_30_ec_av,gpt,0.5,0.3571428571428571,0.8333333333333334,38.24387717247009
ChEMBL,View-Unionable,assays_both_0_30_ec_av,roberta-base,0.4,0.2857142857142857,0.6666666666666666,100.60408878326416
ChEMBL,View-Unionable,assays_both_0_1_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,27.61486387252808
